node,name,type,degree,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,pagerank,hub_score,authority_score,composite_score
2057,User_3779,Unknown,19,0.0047052996532937095,0.2395017793594306,5.1572778802887865e-06,1.9254012751838016e-09,0.0002458710544821075,7.90463981968855e-11,7.904639790624282e-11,0.037407479122964625
2058,User_3872,Unknown,14,0.003467062902426944,0.27765935501615896,0.0004344479908015552,2.374087932616228e-08,0.00019386850525857725,7.354986270978234e-10,7.354986273379994e-10,0.05523822203579026
2059,User_3948,Unknown,59,0.014611193660227836,0.2785211753345289,0.0011524701909062937,2.8029150950588238e-08,0.0005533685876100752,8.490226507052484e-10,8.490226505159996e-10,0.06882834198353162
2060,User_2678,Unknown,9,0.002228826151560178,0.28322929087465804,4.541194468486871e-07,1.2466663189748032e-07,0.00011399276211262303,5.464120967800931e-09,5.464120967865245e-09,0.0557458362662363
2061,User_2760,Unknown,11,0.0027241208519068845,0.2831895644855881,2.6377405795452153e-06,1.043125054143431e-07,0.00013495645819316645,4.816505500908121e-09,4.816505500691459e-09,0.05639538913594556
2062,User_2822,Unknown,14,0.003467062902426944,0.28628146047500885,8.049632523447416e-06,4.0709427197520604e-07,0.00015569486072143464,2.3695826839752583e-08,2.3695826839480222e-08,0.058769447776455055
2063,User_2883,Unknown,15,0.003714710252600297,0.2869528140989198,3.0188677646997983e-05,7.238045173015425e-07,0.00013988491150547419,4.249708623830375e-08,4.249708623791265e-08,0.058956750553555294
2064,User_2941,Unknown,11,0.0027241208519068845,0.2828919714165616,1.8011488353281533e-06,1.0104328206673487e-07,0.00012359603334063842,4.859331527682509e-09,4.859331527669777e-09,0.056029782361471804
2065,User_2968,Unknown,13,0.0032194155522535907,0.28664726343437213,1.976799149702337e-05,4.1275968370330804e-07,0.00013691644445511657,2.344748805221427e-08,2.3447488052079657e-08,0.058467534743906834
2066,User_3005,Unknown,43,0.010648836057454186,0.2838265270260772,4.0216243490435716e-05,1.187559902128583e-07,0.00030530597869593177,5.453305251532022e-09,5.453305251406615e-09,0.0643221374979118
2067,User_3057,Unknown,17,0.004210004952947003,0.28322929087465804,6.948906472275646e-06,1.364756345468126e-07,0.0001826813120843255,6.097527280904925e-09,6.097527280986553e-09,0.05813823636377794
2068,User_3136,Unknown,62,0.015354135710747894,0.2837268128161889,4.462544922876437e-05,1.0151131829326837e-07,0.00045710068288296274,4.93253607238989e-09,4.932536072237987e-09,0.06973610937830879
2069,User_3164,Unknown,10,0.0024764735017335313,0.2834678834678835,2.6092945634906583e-06,1.519906625637671e-07,0.00011985611386075944,6.504953511800401e-09,6.504953511665265e-09,0.05611511427025313
2070,User_3222,Unknown,15,0.003714710252600297,0.28646424517593644,1.3755309362354711e-05,6.97240451995985e-07,0.00016443912191097543,4.14772215910005e-08,4.147722159060811e-08,0.05916697459718978
2071,User_3245,Unknown,14,0.003467062902426944,0.28674904132935664,1.9488053261981282e-05,7.190465185774725e-07,0.00014591958389376805,4.227376454500006e-08,4.2273764545182635e-08,0.05882712064792428
2072,User_3248,Unknown,31,0.007677067855373947,0.28644392423919984,9.722192129310682e-05,3.7268982109100937e-07,0.0002763960332681128,2.201663167729287e-08,2.2016631677234638e-08,0.06348140058609543
2073,User_3263,Unknown,58,0.014363546310054482,0.28779131922172335,0.00029594541351545374,7.951158647156709e-07,0.00047689298607776304,4.551732614213344e-08,4.5517326140835633e-08,0.0717028557150233
2074,User_3278,Unknown,19,0.0047052996532937095,0.2870752168349211,1.9376519836993037e-05,7.630169282060459e-07,0.0001866508856252546,4.4276989504972105e-08,4.4276989504797854e-08,0.060445339891029355
2075,User_3328,Unknown,18,0.004457652303120356,0.2828523395909218,5.835819389484065e-06,7.120243313888168e-08,0.00016231132948307407,3.466926572844829e-09,3.4669265729255095e-09,0.05769892997048664
2076,User_3361,Unknown,14,0.003467062902426944,0.28628146047500885,1.3241347179355118e-05,4.002710279513617e-07,0.00015140056911702789,2.3307172618313978e-08,2.330717261813685e-08,0.05868995597863057
2077,User_3440,Unknown,26,0.0064388311045071814,0.27785040941305994,0.0005883593193608261,2.4982683363258157e-08,0.00027032751326495474,7.67861818958769e-10,7.678618189070221e-10,0.05846530740794
2078,User_3525,Unknown,36,0.008915304606240713,0.27804172691592643,0.0007339511102863629,2.6141447476366342e-08,0.00036278540744804895,7.989799362411248e-10,7.989799364014911e-10,0.061718180825149585
2079,User_3540,Unknown,34,0.008420009905894007,0.2780034423407917,0.0004874666209887374,2.5622525414886503e-08,0.0003299496619691915,7.850245177291788e-10,7.850245175834883e-10,0.060732385749618804
2080,User_3556,Unknown,13,0.0032194155522535907,0.27760208992162794,0.00036964250068887236,2.345178762927619e-08,0.00017014326093322434,7.276216265202537e-10,7.276216264188976e-10,0.05460550176191679
2081,User_3561,Unknown,14,0.003467062902426944,0.27762117566173944,0.0013256456671980614,2.2824151053344982e-08,0.00020203013943604308,7.11748114158621e-10,7.117481140921605e-10,0.05563775165493301
2082,User_3651,Unknown,32,0.0079247152055473,0.2779651683072899,0.0004340855451404997,2.5985574138555855e-08,0.000310397437685895,7.943283547657601e-10,7.943283547758526e-10,0.060054586206976894
2083,User_3674,Unknown,38,0.009410599306587419,0.2780800220370498,0.0007942668687504599,2.624871405218764e-08,0.00039011576147200477,8.016784192114936e-10,8.016784188497874e-10,0.06254477955560668
2084,User_3692,Unknown,38,0.009410599306587419,0.2780800220370498,0.0003577870252729536,2.70321713037139e-08,0.0003555148048198304,8.217340903120342e-10,8.217340899636495e-10,0.06176230940532521
2085,User_3741,Unknown,18,0.004457652303120356,0.2776975448731174,0.0001623928532104738,2.497841732712361e-08,0.0001884273247362456,7.675257466814629e-10,7.675257464673653e-10,0.055621432186918604
2086,User_3750,Unknown,29,0.007181773155027241,0.2779077770130764,0.0004639073587343004,2.571958145962869e-08,0.0002976845074523659,7.875992024084126e-10,7.875992021102662e-10,0.059383996552328046
2087,User_3756,Unknown,61,0.01510648836057454,0.2785211753345289,0.0018565256028295052,2.7667784896627786e-08,0.0005878095982168296,8.398283579893305e-10,8.398283575868512e-10,0.06996101848618722
2088,User_3830,Unknown,108,0.02674591381872214,0.27942702927133073,0.0064369414000541286,2.7878673061131714e-08,0.0011844348977671697,8.48552771437714e-10,8.485527709349601e-10,0.08946853035191135
2089,User_3851,Unknown,59,0.014611193660227836,0.27848275862068966,0.0011859063143681468,2.7864491267238582e-08,0.0005323195022033178,8.446440067718435e-10,8.446440064558959e-10,0.06842171529205766
2090,User_3877,Unknown,55,0.013620604259534423,0.27840595697738557,0.0016470165584351456,2.6798658736995043e-08,0.0004956352502773185,8.167899686580299e-10,8.167899683028941e-10,0.06728046431388719
2091,User_3886,Unknown,29,0.007181773155027241,0.2779077770130764,0.00042006720960527827,2.5852844337543933e-08,0.0002879151778568637,7.908144356892376e-10,7.908144357918638e-10,0.059186676039938525
2092,User_3943,Unknown,25,0.006191183754333828,0.27783129214256225,0.00029157181654752894,2.5381771973101316e-08,0.00023915951855306214,7.782009444715684e-10,7.782009441460227e-10,0.05764258544005212
2093,User_3962,Unknown,39,0.009658246656760773,0.278099173553719,0.0005373894449366216,2.6688450753736383e-08,0.0003671450598542872,8.128248181770088e-10,8.128248180831333e-10,0.0621816528087104
2094,User_2677,Unknown,15,0.003714710252600297,0.2853508585965656,2.2464755552725047e-05,3.738642670126756e-07,0.00016875172878858091,2.1112821561548008e-08,2.1112821561330174e-08,0.058684342938823124
2095,User_2826,Unknown,10,0.0024764735017335313,0.2855930405262041,1.000014848622165e-05,3.801952890150695e-07,0.00011923970710282352,2.1405080762079802e-08,2.1405080762128166e-08,0.057185418647319027
2096,User_2724,Unknown,70,0.01733531451213472,0.28440625440202844,8.066020555711479e-05,1.8570504630017849e-07,0.0005271676016145349,6.624071505913683e-09,6.624071504975024e-09,0.07250832499038219
2097,User_2752,Unknown,7,0.001733531451213472,0.2831498492391838,3.6246795974147097e-06,1.4000005242317524e-07,8.7093205990019e-05,4.6082397246037455e-09,4.608239724766439e-09,0.05492533634194818
2098,User_2775,Unknown,27,0.006686478454680535,0.28354750368653886,9.354962436830526e-06,1.5883881949942655e-07,0.00021257765192956646,5.321851984254743e-09,5.321851984069674e-09,0.06023279270904767
2099,User_2869,Unknown,70,0.01733531451213472,0.2878733870392814,0.00025790475902895713,4.7430141682246873e-07,0.0004016283691098523,2.4780508198831247e-08,2.4780508198418283e-08,0.07195400868904855
2100,User_2892,Unknown,29,0.007181773155027241,0.2835873305709671,1.5676681221971275e-05,1.5762476568605458e-07,0.00022117592305260088,5.256817239149675e-09,5.2568172384286945e-09,0.06069075207804864
2101,User_2962,Unknown,19,0.0047052996532937095,0.2833883079514352,1.3466332467661343e-05,1.4666028472384136e-07,0.00020866394149640313,4.864550739723714e-09,4.864550739856488e-09,0.058984651657508984
2102,User_3001,Unknown,35,0.00866765725606736,0.2837068783812267,2.2470353392781265e-05,1.6408712086900132e-07,0.00028990397435106873,5.586236309319764e-09,5.58623630903818e-09,0.06287097193292987
2103,User_3019,Unknown,70,0.01733531451213472,0.28490792351654554,0.00010782188300731468,2.1084459598493255e-07,0.0005000703150666239,7.490319405115118e-09,7.490319403873002e-09,0.07225995837031482
2104,User_3100,Unknown,34,0.008420009905894007,0.2871364573704046,9.328245765053627e-05,4.5335847984409784e-07,0.00024345413502045455,2.3598630890734947e-08,2.359863089029592e-08,0.06362104098464197
2105,User_3162,Unknown,57,0.014115898959881128,0.2841460840194216,4.619433699948054e-05,1.7412104950890252e-07,0.00042262260064623104,5.989580703484171e-09,5.989580703096331e-09,0.06861497812224439
2106,User_3168,Unknown,48,0.01188707280832095,0.28446636139485737,5.113766772168882e-05,1.9672841712585283e-07,0.0003635717502208224,6.778462940500377e-09,6.7784629397261305e-09,0.06643363229586585
2107,User_3233,Unknown,63,0.015601783060921248,0.2842661034846885,5.768045546127573e-05,1.780528765630156e-07,0.0004649527996579311,6.220249448840529e-09,6.220249448415229e-09,0.07029885864533586
2108,User_3295,Unknown,46,0.011391778107974244,0.28392631134861485,2.7637838109120807e-05,1.712730365369369e-07,0.0003545351094800859,5.864624240662919e-09,5.864624240082907e-09,0.06570830527126269
2109,User_3304,Unknown,35,0.00866765725606736,0.2837068783812267,4.505510501320578e-05,1.5596668326220958e-07,0.00019681613932700089,5.359782499642336e-09,5.359782499903731e-09,0.061121667710479104
2110,User_3331,Unknown,36,0.008915304606240713,0.2837268128161889,4.144916600883738e-05,1.6182830081633485e-07,0.0002804405752019491,5.5816421604475244e-09,5.5816421605265715e-09,0.06284504922372135
2111,User_3366,Unknown,62,0.015354135710747894,0.28424609320005634,5.3998640923055094e-05,1.7849779274101333e-07,0.0004443521620176842,6.253334125899137e-09,6.253334124980262e-09,0.06976216545611534
2112,User_3404,Unknown,18,0.004457652303120356,0.2833684210526316,1.7474674629940415e-05,1.451236105444001e-07,0.00015269865369779478,4.855423691380609e-09,4.855423691118731e-09,0.05778318861672372
2113,User_3406,Unknown,70,0.01733531451213472,0.28440625440202844,9.239796374663145e-05,1.8396473571070541e-07,0.00041299769557528727,6.7585715659426286e-09,6.7585715653992396e-09,0.07035813315157122
2114,User_3412,Unknown,45,0.01114413075780089,0.2839063488715461,2.6633840160449557e-05,1.6580942110476558e-07,0.0003377593012881833,5.674593915933005e-09,5.6745939152611696e-09,0.06524456423787361
2115,User_2813,Unknown,27,0.006686478454680535,0.2834678834678835,2.5929473257388785e-05,1.2374645564659466e-07,0.0002445245033764026,5.566520164770043e-09,5.566520164454738e-09,0.060799906090104605
2116,User_2971,Unknown,4,0.0009905894006934125,0.2827929126689544,1.586235221542507e-07,7.944811350679058e-08,6.82316855886028e-05,3.773495227437045e-09,3.773495227384275e-09,0.05397669056981914
2117,User_3034,Unknown,43,0.010648836057454186,0.28356741573033706,3.431494961221188e-05,1.0846461374935454e-07,0.0002986049671911537,5.182767382939441e-09,5.18276738276258e-09,0.06406242712804724
2118,User_3178,Unknown,25,0.006191183754333828,0.28320942628699675,1.7309235753338055e-05,8.835194965794589e-08,0.00021612304777027803,4.12369109134299e-09,4.1236910913159115e-09,0.05985660023298068
2119,User_3410,Unknown,16,0.00396235760277365,0.28303077030910495,5.117136654367739e-06,8.356909074481172e-08,0.00014652988410298023,3.925648283904386e-09,3.925648283045329e-09,0.057217953293314736
2120,User_3420,Unknown,23,0.005695889053987122,0.2831697054698457,9.592513808623383e-06,8.930365006955222e-08,0.0001963807244484542,4.1916763601874595e-09,4.191676358996707e-09,0.05918805987419042
2121,User_2976,Unknown,41,0.010153541357107478,0.28384647827920706,3.2639458688418543e-05,1.2296800434601275e-07,0.0002590986373968888,5.632545810263012e-09,5.632545810037823e-09,0.06318470505681059
2122,User_3011,Unknown,42,0.010401188707280832,0.2838664323374341,3.9994890817851664e-05,1.3276737772270111e-07,0.0003068005099080109,6.1259923991577835e-09,6.125992398806329e-09,0.06423373569920873
2123,User_3179,Unknown,68,0.016840019811788013,0.2840261658577759,4.554896958349748e-05,1.3941757099153633e-07,0.0003910342215479243,6.341814251686811e-09,6.341814251448758e-09,0.06946320313491881
2124,User_3289,Unknown,19,0.0047052996532937095,0.28632205913635395,3.8977717921186166e-05,3.721090069598751e-07,0.00015795726717489545,2.1887579190773583e-08,2.18875791909595e-08,0.05952597249637315
2125,User_1920,Unknown,123,0.030460624071322436,0.280904347826087,4.043243520536301e-05,0.006241985557741541,0.00036665221616317045,0.00040017284040488556,0.0004001728404048861,0.10297953902911217
2126,User_1941,Unknown,223,0.05522535908865775,0.2820620284995809,0.0017270958689600397,0.051681179576489135,0.0005334723030162657,0.0033136835110519776,0.0033136835110519794,0.32501576248487946
2127,User_1948,Unknown,108,0.02674591381872214,0.2806115357887422,6.051917170093192e-05,0.005506359255852282,0.00032666447326078945,0.0003530092636129804,0.0003530092636129804,0.09672570590550843
2128,User_1959,Unknown,120,0.029717682020802376,0.2800471599972259,0.0001063119872492194,0.006305306525355875,0.0003690319346958356,0.0004042432578319682,0.0004042432578319687,0.10248333744839075
2129,User_2028,Unknown,106,0.02625061911837543,0.28057254030016676,1.3389272218895995e-05,0.005281641725615615,0.00032664759744767586,0.00033860228013043677,0.00033860228013043704,0.09540853711128913
2130,User_2047,Unknown,205,0.050767706785537395,0.28170782754290496,0.0014761342550475064,0.007520078244794829,0.0008410291545974014,0.00048212110667934956,0.0004821211066793492,0.12972458849880975
2131,User_2053,Unknown,115,0.02847944526993561,0.2799500831946755,5.343875617899185e-05,0.005910439153728723,0.00034986437787729756,0.00037892443414715935,0.00037892443414715957,0.09959879347932625
2132,User_2065,Unknown,26,0.0064388311045071814,0.27767844863155,3.9515018890762405e-05,0.00426972104351549,0.00010364310554450125,0.0002737607495767866,0.0002737607495767868,0.07424998989250813
2133,User_2087,Unknown,156,0.03863298662704309,0.2815506902802956,0.00016040267853873694,0.0072056632832400115,0.0004760795534840445,0.0004619527163425435,0.00046195271634254324,0.114251551363194
2134,User_2125,Unknown,121,0.029965329370975728,0.2808652709188287,4.922050295376444e-05,0.0057135854974895775,0.00037046751122749136,0.00036629333542399594,0.00036629333542399566,0.10038704113730001
2135,User_2132,Unknown,94,0.023278850916295196,0.280338794779228,0.00021450536009867953,0.003911320287027614,0.00030464130638801037,0.0002507509052939779,0.0002507509052939782,0.08713749061955396
2136,User_2134,Unknown,85,0.021050024764735015,0.27936903279369035,2.893059294887518e-05,0.004409565929736341,0.00026982432495295907,0.00028269884662058723,0.0002826988466205879,0.08693998044939436
2137,User_2148,Unknown,90,0.02228826151560178,0.2802609661299278,3.819273223550934e-05,0.004879476209374287,0.00028236828676539086,0.00031282231038257596,0.00031282231038257645,0.09042684015940734
2138,User_2149,Unknown,128,0.0316988608221892,0.2810020876826722,6.423490697549011e-05,0.005536804436673502,0.0003959726253540606,0.0003549559856332154,0.0003549559856332157,0.10110570550927349
2139,User_2169,Unknown,109,0.02699356116889549,0.28063103759816527,3.034173452718708e-05,0.004884287101809489,0.00033624447399782263,0.0003131235182381566,0.00031312351823815704,0.09424982387319877
2140,User_2191,Unknown,88,0.021792966815255076,0.27942702927133073,1.816545467038379e-05,0.0053922103947474,0.0002714493693088476,0.0003457027256549792,0.0003457027256549799,0.09182140035430732
2141,User_2194,Unknown,109,0.02699356116889549,0.27983367983367985,4.300944634240134e-05,0.00561007631039725,0.0003331792265448047,0.00035966552641846736,0.000359665526418468,0.09705159002571646
2142,User_2196,Unknown,110,0.027241208519068846,0.28065054211843204,1.1695750121019069e-05,0.005557050295504536,0.0003328395897131374,0.0003562585495924428,0.0003562585495924432,0.09734881223969354
2143,User_2198,Unknown,55,0.013620604259534423,0.2795818043342796,1.0736216772172713e-05,0.0024055271766448864,0.0001901113680332948,0.0001542096150976779,0.00015420961509767802,0.07243182769960885
2144,User_2239,Unknown,44,0.010896483407627538,0.27936903279369035,3.245362798160907e-05,0.003211012619571686,0.00016000215351331343,0.00020586280828585065,0.00020586280828585076,0.07387571385975213
2145,User_2266,Unknown,234,0.05794947994056463,0.28170782754290496,0.0017078201895933834,0.08698327767886552,0.0004547583504373501,0.005577249346763373,0.005577249346763375,0.48343218069845534
2146,User_2282,Unknown,154,0.03813769192669638,0.28151143335192413,0.00020611900326276289,0.0064474432959672175,0.0004743788124140048,0.0004133396430119756,0.00041333964301197535,0.11053362091858032
2147,User_2285,Unknown,55,0.013620604259534423,0.2787903893951947,1.2526181298502346e-05,0.0031628009155096567,0.00018624657399484657,0.00020277055105494835,0.00020277055105494837,0.07535973316775788
2148,User_2293,Unknown,54,0.01337295690936107,0.2787711425612703,1.2285066035521884e-05,0.004462399131020126,0.0001784645311568458,0.0002860985054938752,0.0002860985054938757,0.08090412087811703
2149,User_2315,Unknown,73,0.018078256562654778,0.2791372874326006,6.193474354396995e-06,0.0043041432084809875,0.0002324715180331418,0.000275943668443406,0.0002759436684434066,0.08399557437949214
2150,User_2328,Unknown,166,0.04110946012877662,0.2817471392687692,0.00034403223047817905,0.00779208245769679,0.0005092577599624838,0.0004995547244016763,0.0004995547244016766,0.119034403267663
2151,User_2332,Unknown,103,0.025507677067855374,0.2797173732335827,3.285538275439398e-05,0.005210364450028319,0.00031694961502471596,0.0003340386895117358,0.0003340386895117362,0.09406693033575046
2152,User_2333,Unknown,160,0.0396235760277365,0.28162923699260706,0.0003108262531064662,0.007584333534486489,0.0004868477777117438,0.00048623622467332874,0.00048623622467332885,0.11678780295813139
2153,User_2338,Unknown,109,0.02699356116889549,0.27983367983367985,8.514587381701607e-06,0.005888247190120418,0.00032743875480096337,0.00037750070693117334,0.0003775007069311736,0.09818257549394983
2154,User_2347,Unknown,291,0.07206537890044576,0.2834081976417743,0.0031998747402823065,0.08032159723948953,0.0006288535706462458,0.0051500698407632725,0.005150069840763272,0.4658959360931451
2155,User_2351,Unknown,110,0.027241208519068846,0.2798530736710791,2.504612635297856e-05,0.006078813288111106,0.0003326956400474153,0.0003897193270943204,0.000389719327094321,0.09928936218317484
2156,User_2368,Unknown,79,0.0195641406636949,0.2800471599972259,0.0001537530116841223,0.0034613754823604364,0.00026928315413433403,0.0002219019926862041,0.00022190199268620468,0.08223072263575734
2157,User_2372,Unknown,105,0.026002971768202078,0.27975613135651933,3.387705054424894e-05,0.005016187100594428,0.00032590989352848166,0.00032158741171416273,0.0003215874117141632,0.09365730504541434
2158,User_2385,Unknown,57,0.014115898959881128,0.2788288910371496,6.778224414187379e-05,0.0037588669661718413,0.00020287881914990804,0.00024099112791724735,0.00024099112791724754,0.07866077235205224
2159,User_2399,Unknown,77,0.01906884596334819,0.2794657069693404,0.00014998397130089642,0.0033814222742478573,0.00026848326866774715,0.00021677804056844,0.00021677804056843985,0.08128666683561234
2160,User_2420,Unknown,81,0.020059435364041603,0.27929174159634806,7.80281447071091e-06,0.0055558670879648315,0.0002498809853902925,0.00035619906557877556,0.00035619906557877654,0.09112022507803531
2161,User_2496,Unknown,22,0.005448241703813769,0.27760208992162794,4.241646409288826e-08,0.0017938346047541094,9.602616578875355e-05,0.00011500769478009736,0.00011500769478009747,0.06238648548734357
2162,User_2501,Unknown,76,0.018821198613174838,0.27863648909743305,0.00014091281293992117,0.007218647396773369,0.0002508303383594226,0.00046282957260862495,0.0004628295726086252,0.09763097203947001
2163,User_2509,Unknown,134,0.03318474492322932,0.28111946532999166,0.00020090214995235043,0.005105974465309496,0.0004164805140554016,0.00032733325453264915,0.00032733325453264926,0.10047854243335633
2164,User_2512,Unknown,105,0.026002971768202078,0.28055304661988467,0.00044062998328727837,0.00896829406134025,0.00031885156956978423,0.0005749922206369196,0.0005749922206369202,0.11180278594149065
2165,User_2516,Unknown,88,0.021792966815255076,0.27942702927133073,1.7850011788320486e-05,0.004716771826297011,0.0002787503948934781,0.00030239636673713016,0.00030239636673712957,0.08892499960621882
2166,User_2530,Unknown,29,0.007181773155027241,0.2777357452369489,2.119955349450749e-05,0.003997699015140662,0.00011770912697292745,0.00025631752947399676,0.0002563175294739969,0.07372746179400536
2167,User_2542,Unknown,196,0.04853888063397721,0.28096298357918176,0.0013570237177650823,0.07899141782998471,0.0003699986694375626,0.00506482330135269,0.0050648233013526915,0.4402511866802232
2168,User_2555,Unknown,135,0.033432392273402674,0.2811390378054724,6.040512268316625e-05,0.006566784887528036,0.0004078040405366795,0.00042099442829747556,0.0004209944282974762,0.10698175058247494
2169,User_2567,Unknown,116,0.028727092620108963,0.27996949317063025,5.7283008878920453e-05,0.007297028471910515,0.0003473164473880169,0.0004678288746184182,0.00046782887461841886,0.10592713681348956
2170,User_2592,Unknown,125,0.03095591877166914,0.28014430414874425,7.177275173979149e-05,0.006554014527606091,0.0003772601838637637,0.00042018593705001435,0.0004201859370500148,0.1044787970194381
2171,User_2597,Unknown,105,0.026002971768202078,0.27975613135651933,6.696533485876145e-05,0.00655347293757406,0.00032540299102577156,0.00042015735613770396,0.0004201573561377047,0.10056323765024064
2172,User_2608,Unknown,99,0.02451708766716196,0.2796398891966759,7.647165320203798e-05,0.0043302708142944155,0.0003221987029322915,0.00027761288018998963,0.00027761288018999,0.08963901121684303
2173,User_2642,Unknown,127,0.03145121347201585,0.2809825342704057,0.0005477192676805996,0.005223489557435565,0.00045188146162157577,0.0003348759865852276,0.0003348759865852278,0.10075034220069257
2174,User_2725,Unknown,8,0.001981178801386825,0.2832690284110838,3.693686772312014e-06,9.628822830257552e-08,0.00010361876609507568,4.405355756383715e-09,4.405355756589457e-09,0.055434347654699644
2175,User_2734,Unknown,26,0.0064388311045071814,0.2834678834678835,2.3374920865341802e-05,8.674015137879082e-08,0.00025993465488669573,4.064250975851039e-09,4.06425097583411e-09,0.06095287964776972
2176,User_2764,Unknown,25,0.006191183754333828,0.28727945361411494,3.770398827319215e-05,4.810732436527372e-07,0.00023996629886565066,2.6521489365127105e-08,2.6521489364749556e-08,0.06237995718458271
2177,User_2964,Unknown,18,0.004457652303120356,0.28354750368653886,1.666794620819531e-05,1.170522064390592e-07,0.00016804841468728745,5.291408069803899e-09,5.29140806985706e-09,0.05816338246195513
2178,User_3020,Unknown,37,0.009162951956414065,0.2870752168349211,0.0001185341810910755,3.942942245714863e-07,0.0003438325128074372,2.301285067927159e-08,2.3012850678360273e-08,0.06590138041724491
2179,User_3062,Unknown,32,0.0079247152055473,0.2835873305709671,2.195734116907597e-05,1.0070760978104171e-07,0.000253749285591604,4.564044780093317e-09,4.564044779829117e-09,0.06171747010878914
2180,User_3079,Unknown,39,0.009658246656760773,0.2837268128161889,2.0924232085620855e-05,9.79030392285993e-08,0.0002450747846428554,4.587193690989773e-09,4.587193690645305e-09,0.06258217874133012
2181,User_3165,Unknown,7,0.001733531451213472,0.2833286556272804,1.4089486065093564e-06,1.0647992850717398e-07,9.242399932002792e-05,4.779582225191996e-09,4.779582225211849e-09,0.05511595415243661
2182,User_3205,Unknown,15,0.003714710252600297,0.2834280901242367,1.1987965353216283e-05,1.1903858042241481e-07,0.00015184968829397654,5.363953321905494e-09,5.363953321768532e-09,0.05738530543513239
2183,User_3258,Unknown,47,0.011639425458147598,0.28727945361411494,0.0001378878151107671,3.992595238352639e-07,0.00029984186848733025,2.321944859229914e-08,2.3219448591888334e-08,0.06654934885145755
2184,User_3386,Unknown,52,0.012877662209014363,0.283986215626978,3.672503556005427e-05,1.0938184397627487e-07,0.0003108394902098318,5.1103223624295154e-09,5.110322362533187e-09,0.06573803548838746
2185,User_3409,Unknown,16,0.00396235760277365,0.2832690284110838,9.520072885090851e-06,8.290556725399104e-08,0.0001423193614220856,3.888228887379676e-09,3.888228887293286e-09,0.05726076900097294
2186,User_2693,Unknown,18,0.004457652303120356,0.28632205913635395,3.296894405619291e-05,3.8220237394584474e-07,0.00019318276367479836,2.2591727794695817e-08,2.259172779474557e-08,0.06005188659242998
2187,User_2979,Unknown,18,0.004457652303120356,0.2864236061852745,3.433833640807239e-05,3.8315582764034124e-07,0.00017475972486757032,2.230411064738867e-08,2.230411064729708e-08,0.059756295810302236
2188,User_3101,Unknown,122,0.03021297672114908,0.288263849229012,0.0003573586110090837,4.300302883839097e-07,0.0006674953821990662,2.4939707759352798e-08,2.4939707758962633e-08,0.08431247792833409
2189,User_3265,Unknown,48,0.01188707280832095,0.28674904132935664,0.00011433106987103139,3.741265402360951e-07,0.0002805743180121755,2.2235365420753195e-08,2.2235365420576886e-08,0.0660464086702465
2190,User_3385,Unknown,53,0.013125309559187715,0.28699360341151386,0.0001657622145174652,3.957638515950661e-07,0.0003838925906092498,2.3009584064251603e-08,2.300958406498129e-08,0.0688190667460855
2191,User_1913,Unknown,19,0.0047052996532937095,0.2779460352422907,1.4166396792628224e-05,0.0009632379665193345,0.00010510350909022416,6.175558610052404e-05,6.175558610052386e-05,0.05859510651619263
2192,User_1916,Unknown,79,0.0195641406636949,0.27991127131568,5.233314597588871e-05,0.0030108995242926814,0.00026112414316057064,0.0001930183102014593,0.00019301831020145918,0.07995412528398961
2193,User_1940,Unknown,93,0.02303120356612184,0.2801831806827644,1.541855988513346e-05,0.0046435092193562065,0.0002876845759234058,0.0002976917227707147,0.00029769172277071464,0.0898313678880569
2194,User_1947,Unknown,120,0.029717682020802376,0.2807090719499479,0.00012191269045870205,0.004876068028696908,0.0003724807891289865,0.0003125981462829844,0.0003125981462829847,0.09646856852977305
2195,User_1954,Unknown,93,0.02303120356612184,0.2801831806827644,0.0006811286195315509,0.00345824323114231,0.00033029562585188684,0.0002217013778144615,0.00022170137781446102,0.08550913201477373
2196,User_1994,Unknown,64,0.0158494304110946,0.2788096388869709,5.253585958938332e-06,0.004590831943425354,0.0002060830326978381,0.0002943301346288675,0.0002943301346288685,0.08338770047872822
2197,User_2002,Unknown,85,0.021050024764735015,0.2792144931544738,2.3537964465947538e-05,0.0045692770356297345,0.0002712071623704647,0.00029294224340363435,0.0002929422434036341,0.08760359190429676
2198,User_2010,Unknown,84,0.020802377414561663,0.28000832119825253,2.9626032716829338e-06,0.0039256145613091546,0.0002644685404476147,0.0002516627858097915,0.00025166278580979163,0.08484467290611779
2199,User_2026,Unknown,96,0.0237741456166419,0.27942702927133073,0.00015035570227772043,0.010401303172955768,0.0002821669283468422,0.0006668836313945954,0.0006668836313945956,0.1156589893416606
2200,User_2052,Unknown,106,0.02625061911837543,0.28043614139870826,2.6583160095773674e-05,0.005314630083088597,0.0003246079874403457,0.0003407165102375036,0.0003407165102375038,0.0954528929511499
2201,User_2062,Unknown,76,0.018821198613174838,0.2790408403012922,9.459341535126397e-05,0.006200691188043211,0.00024800890489762284,0.0003975565700804328,0.00039755657008043303,0.09319634654092598
2202,User_2101,Unknown,71,0.017582961862308073,0.2789444597955236,5.5067881535536476e-05,0.0028191013652338723,0.00024455599041457146,0.00018073255425976934,0.00018073255425976966,0.07719596263408403
